kdprov;nmprov;kdkab;nmkab;kdkec;nmkec;kddesa;nmdesa;iddesa;idSLS;nama_sls;jenis_sls;est_TOTAL_UMKM;J_KK_final
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030039; RT 034  014      ;SLS;11;40
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030040; RT 035  014      ;SLS;12;43
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030041; RT 036  014      ;SLS;24;75
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030042; RT 037  015      ;SLS;14;57
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030043; RT 038  015      ;SLS;18;69
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030044; RT 039  015      ;SLS;29;57
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030045; RT 040  016      ;SLS;16;57
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030046; RT 041  016      ;SLS;19;75
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030047; RT 042  016      ;SLS;16;59
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030048; RT 043  017      ;SLS;16;54
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030049; RT 044  017      ;SLS;12;44
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030050; RT 045  017      ;SLS;16;54
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030051; RT 046  018      ;SLS;24;69
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030052; RT 047  018      ;SLS;22;79
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030053; RT 048  019      ;SLS;20;71
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030054; RT 049  019      ;SLS;22;75
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030055; RT 050  020      ;SLS;26;75
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030056; RT 051  020      ;SLS;23;75
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030057; RT 052  021      ;SLS;29;104
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030058; RT 053  021      ;SLS;18;64
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030059; RT 054  021      ;SLS;19;59
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030060; RT 055  022      ;SLS;16;44
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030061; RT 056  022      ;SLS;15;57
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030062; RT 057  022      ;SLS;16;46
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030063; RT 058  023      ;SLS;26;63
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030064; RT 059  023      ;SLS;21;68
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030065; RT 060  023      ;SLS;22;69
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030066; RT 061  024      ;SLS;14;48
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030067; RT 062  024      ;SLS;27;77
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030068; RT 063  024      ;SLS;21;59
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030069; RT 064  025      ;SLS;16;45
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030070; RT 065  025      ;SLS;14;47
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030071; RT 066  025      ;SLS;28;64
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030072; RT 011  026      ;SLS;48;80
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030073; RT 067  026      ;SLS;16;57
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030074; RT 068  026      ;SLS;12;49
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030075; RT 069  027      ;SLS;21;55
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030076; RT 070  027      ;SLS;13;44
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030077; RT 071  028      ;SLS;36;69
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030078; RT 072  028      ;SLS;33;96
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030079; RT 073  028      ;SLS;20;56
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030080; RT 074  029      ;SLS;20;42
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030081; RT 075  029      ;SLS;16;49
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030082; RT 076  029      ;SLS;17;53
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030083; RT 077  030      ;SLS;22;69
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030084; RT 078  030      ;SLS;25;81
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030085; RT 079  030      ;SLS;26;53
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030086; RT 083  030      ;SLS;31;78
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030087; RT 080  031      ;SLS;13;41
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030088; RT 081  031      ;SLS;18;51
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030089; RT 082  031      ;SLS;17;46
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030090; RT 084  032      ;SLS;18;59
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030091; RT 085  032      ;SLS;15;48
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030092; RT 086  032      ;SLS;14;36
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030093; RT 087  033      ;SLS;18;62
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030094; RT 088  033      ;SLS;19;55
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030095; RT 089  033      ;SLS;25;92
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030096; RT 090  033      ;SLS;24;65
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030097; RT 091  034      ;SLS;40;91
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030098; RT 092  034      ;SLS;22;71
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030099; RT 093  034      ;SLS;20;51
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030100; RT 094  035      ;SLS;21;53
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030101; RT 095  035      ;SLS;86;86
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030102; RT 096  035      ;SLS;23;58
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030103; RT 100  036      ;SLS;27;95
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030104; RT 101  036      ;SLS;27;92
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030105; RT 102  036      ;SLS;18;61
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030106; RT 097  037      ;SLS;43;139
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030107; RT 098  037      ;SLS;26;72
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;003;SAKO;1671070003;16710700030108; RT 099  037      ;SLS;62;210
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070001; RT 001  001      ;SLS;48;166
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070002; RT 002  001      ;SLS;20;54
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070003; RT 003  001      ;SLS;60;122
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070004; RT 004  001      ;SLS;19;68
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070005; RT 013  001      ;SLS;16;55
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070006; RT 014  001      ;SLS;11;36
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070007; RT 022  006      ;SLS;35;117
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070008; RT 023  006      ;SLS;31;106
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070009; RT 024  006      ;SLS;39;145
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070010; RT 025  006      ;SLS;40;136
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070011; RT 026  006      ;SLS;30;116
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070012; RT 028  001      ;SLS;33;120
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070013; RT 029  006      ;SLS;30;106
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070014; RT 030  006      ;SLS;57;218
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070015; RT 005  002      ;SLS;41;115
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070016; RT 006  002      ;SLS;36;107
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070017; RT 015  002      ;SLS;45;97
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070018; RT 021  002      ;SLS;35;79
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070019; RT 007  003      ;SLS;30;104
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070020; RT 016  003      ;SLS;36;85
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070021; RT 017  003      ;SLS;16;51
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070022; RT 018  003      ;SLS;37;131
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070023; RT 027  003      ;SLS;26;101
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070024; RT 008  004      ;SLS;44;113
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070025; RT 009  004      ;SLS;31;62
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070026; RT 019  004      ;SLS;49;139
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070027; RT 020  004      ;SLS;20;61
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070028; RT 010  005      ;SLS;56;90
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070029; RT 011  005      ;SLS;47;98
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070030; RT 012  005      ;SLS;56;155
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070031; RT 031  006      ;SLS;30;110
16;SUMATERA SELATAN;71;PALEMBANG;070;SAKO;007;SAKO BARU;1671070007;16710700070032; RT 032  006      ;SLS;28;91
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010001; RT 002  001      ;SLS;19;56
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010002; RT 003  001      ;SLS;17;66
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010003; RT 004  001      ;SLS;14;36
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010004; RT 005  001      ;SLS;12;49
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010005; RT 045  001      ;SLS;86;27
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010006; RT 006  002      ;SLS;15;49
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010007; RT 007  002      ;SLS;9;35
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010008; RT 008  002      ;SLS;19;64
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010009; RT 009  002      ;SLS;20;59
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010010; RT 010  002      ;SLS;30;93
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010011; RT 011  003      ;SLS;19;67
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010012; RT 012  003      ;SLS;23;61
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010013; RT 013  003      ;SLS;20;64
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010014; RT 059  003      ;SLS;14;38
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010015; RT 014  004      ;SLS;19;63
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010016; RT 015  004      ;SLS;18;57
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010017; RT 016  004      ;SLS;31;87
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010018; RT 017  004      ;SLS;23;71
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010019; RT 066  004      ;SLS;19;66
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010020; RT 018  005      ;SLS;16;65
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010021; RT 019  005      ;SLS;16;52
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010022; RT 020  005      ;SLS;19;57
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010023; RT 021  005      ;SLS;16;46
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010024; RT 022  006      ;SLS;21;69
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010025; RT 023  006      ;SLS;26;104
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010026; RT 024  006      ;SLS;34;110
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010027; RT 046  006      ;SLS;30;118
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010028; RT 054  006      ;SLS;30;119
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010029; RT 025  007      ;SLS;15;59
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010030; RT 026  007      ;SLS;43;103
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010031; RT 047  007      ;SLS;73;235
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010032; RT 067  007      ;SLS;41;140
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010033; RT 069  007      ;SLS;26;81
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010034; RT 053  007      ;SLS;22;86
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010035; RT 029  008      ;SLS;18;54
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010036; RT 030  008      ;SLS;26;79
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010037; RT 031  008      ;SLS;18;66
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010038; RT 032  008      ;SLS;17;60
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010039; RT 033  009      ;SLS;35;114
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010040; RT 034  009      ;SLS;86;98
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010041; RT 035  009      ;SLS;13;51
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010042; RT 051  009      ;SLS;86;98
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010043; RT 065  009      ;SLS;20;73
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010044; RT 036  010      ;SLS;18;59
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010045; RT 037  010      ;SLS;17;41
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010046; RT 038  010      ;SLS;13;42
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010047; RT 039  010      ;SLS;26;51
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010048; RT 040  010      ;SLS;86;63
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010049; RT 041  011      ;SLS;16;50
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010050; RT 042  011      ;SLS;86;57
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010051; RT 043  011      ;SLS;27;56
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010052; RT 044  011      ;SLS;15;30
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010053; RT 027  012      ;SLS;56;152
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010054; RT 048  012      ;SLS;46;123
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010055; RT 049  012      ;SLS;56;195
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010056; RT 058  012      ;SLS;22;73
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010057; RT 068  012      ;SLS;29;114
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010058; RT 028  013      ;SLS;39;133
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010059; RT 050  013      ;SLS;34;101
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010060; RT 052  013      ;SLS;48;123
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010061; RT 001  014      ;SLS;19;73
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010062; RT 055  014      ;SLS;29;47
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010063; RT 056  014      ;SLS;86;48
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010064; RT 057  014      ;SLS;26;104
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010065; RT 060  015      ;SLS;21;83
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010066; RT 061  015      ;SLS;14;54
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010067; RT 062  015      ;SLS;21;83
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010068; RT 063  015      ;SLS;35;105
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;001;LEBUNG-GAJAH;1671071001;16710710010069; RT 064  015      ;SLS;33;101
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020001; RT 001  001      ;SLS;35;102
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020002; RT 002  001      ;SLS;37;110
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020003; RT 003  001      ;SLS;48;148
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020004; RT 004  001      ;SLS;33;112
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020005; RT 017  001      ;SLS;34;114
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020006; RT 031  001      ;SLS;32;89
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020007; RT 007  002      ;SLS;75;190
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020008; RT 008  002      ;SLS;36;121
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020009; RT 014  002      ;SLS;32;116
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020010; RT 015  002      ;SLS;77;110
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020011; RT 026  002      ;SLS;25;39
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020012; RT 010  003      ;SLS;42;149
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020013; RT 011  003      ;SLS;49;135
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020014; RT 012  003      ;SLS;90;268
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020015; RT 021  003      ;SLS;25;60
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020016; RT 022  003      ;SLS;46;121
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020017; RT 005  004      ;SLS;68;201
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020018; RT 027  004      ;SLS;28;89
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020019; RT 032  004      ;SLS;62;225
16;SUMATERA SELATAN;71;PALEMBANG;071;SEMATANGBORANG;002;SRIMULYA;1671071002;16710710020020; RT 033  004      ;SLS;30;98
